row ID,Molecule,Molecule name,Mannhold LogP,Atomic Polarizabilities,Aromatic Atoms Count,Aromatic Bonds Count,Element Count,Bond Polarizabilities,Bond Count,Eccentric Connectivity Index,Fragment Complexity,VABC Volume Descriptor,Hydrogen Bond Acceptors,Hydrogen Bond Donors,Largest Chain,Largest Pi Chain,Petitjean Number,Rotatable Bonds Count,Lipinski's Rule of Five,Topological Polar Surface Area,Vertex adjacency information magnitude,Molecular Weight,XLogP,Zagreb Index,Molecular Formula,Formal Charge,Formal Charge (pos),Formal Charge (neg),Heavy Atoms Count,Molar Mass,SP3 Character,Rotatable Bonds Count (non terminal)
Row10862,Clc1c2c([nH]c(c2/C=C/C(=O)Nc3ccccc3)C(=O)O)cc(c1)Cl,C18H12N2O3Cl2,2.67,48.647516,15,16,37,17.194484,27,541,921.07,302.536554914884,4,3,4,23,0.461538461538462,7,0,82.19,5.75488750216347,374.022497604,4.208,130,C18H12Cl2N2O3,0,0,0,25,375.206031541242,0,4
Row10863,N12N3N4N5N3N1N5N24,N8,0.58,8.8,0,0,8,0,12,72,88.08,34.7482468621336,8,0,0,8,0,0,0,25.92,4.58496250072116,112.024592,-1.912,72,N8,0,0,0,8,112.053625656288,0,0
Row10864,o1c2c(cc(CC(N)C)cc2)cc1,C11H13NO,2.45,29.930309,9,10,26,15.467691,14,153,573.02,161.540524289261,1,1,3,9,0.428571428571429,4,0,39.16,4.8073549220576,175.099714036,1.805,66,C11H13NO,0,0,0,13,175.227432799009,0.115384615384615,2
Row10865,O=C(OCCCCCCCCCCCC)C(N(C)C)C,C17H35NO2,3,55.961755,0,0,55,43.116245,19,471,2536.03,328.528952249024,3,0,17,3,0.5,18,2,29.54,5.24792751344359,285.266779360001,6.194,80,C17H35NO2,0,0,0,20,285.465949691473,0.290909090909091,14
Row10866,P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCC[C@@H](O)[C@H](O)CCCCCCCC)(OCC[N+](C)(C)C)[O-],C44H88NO10P,4.98,148.867784,0,0,144,117.818216,55,3084,17369.12,883.033145459107,10,2,40,5,0.487179487179487,52,3,161.46,6.78135971352466,821.614584646003,12.802,240,C44H88NO10P,0,1,-1,56,822.145679908072,0.291666666666667,44
Row10867,S1c2c(cc(OC)cc2)CN(CC1)C(=O)CCN3CCC(Cc4ccccc4)CC3,C25H32N2O2S,3.66,72.0413759999999,12,12,62,44.096624,33,914,3355.05,409.358026513725,3,0,4,7,0.5,7,0,58.08,6.04439411935845,424.218449264001,4.444,154,C25H32N2O2S,0,0,0,30,424.600802804374,0.193548387096774,6
Row10868,o1nc(C)cc1[C@H]2[C@@H](c3ccc(C)cc3)C[C@H]4N([C@@H]2CC4)C,C19H24N2O,3.22,52.445032,11,11,46,30.132968,25,375,1939.03,283.555785401962,1,0,0,6,0.5,5,0,29.27,5.64385618977472,296.188863388001,3.617,124,C19H24N2O,0,0,0,22,296.407371472432,0.217391304347826,2
Row10869,Clc1c(O)c2ncccc2c(c1)Cl,C9H5NOCl2,2.01,25.435965,10,11,18,7.626035,14,126,205.04,154.734231877595,1,1,0,11,0.5,3,0,33.12,4.8073549220576,212.97481914,2.963,68,C9H5Cl2NO,0,0,0,13,214.048310131194,0,0
Row10870,O=C1[C@H]2Oc3c(O)ccc4c3[C@@]25[C@@](O)([C@@H](N(CC=C)CC5)C4)CC1,C19H21NO4,3,51.750653,6,6,45,27.811347,28,393,1849.05,297.473246594679,3,2,3,8,0.5,4,0,70,5.8073549220576,327.147058152001,0.306,148,C19H21NO4,0,0,0,24,327.375060786627,0.222222222222222,2
Row10871,O1[C@@]([C@@H]2[C@@]3([C@@]([C@H]4[C@]5([C@@]6([C@H](C([C@@H](O)CC6)(C)C)[C@H](C4)O)C5)CC3)(C)C[C@@H]2O)C)(CC[C@H]1C(O)(C)C)C,C30H50O5,4.21,90.1496499999999,0,0,85,56.57635,40,821,6910.05,497.248378774809,5,4,3,0,0.5,13,1,90.15,6.32192809488736,490.365824700001,5.299,226,C30H50O5,0,0,0,35,490.716139232777,0.352941176470588,2
Row10872,O[C@@H]1C([C@H]2[C@]([C@@H]3[C@@]([C@]4([C@@H]([C@@H]5[C@@](CC[C@H]5C(=C)C)(C)CC4)CC3)C)(C)CC2)(C)CC1)(C)C,C30H50O,4.65,86.9416499999999,0,0,81,54.66035,35,624,6295.01,471.807471972565,1,1,3,2,0.5,9,1,20.23,6.12928301694497,426.386166220001,11.901,192,C30H50O,0,0,0,31,426.718519522499,0.345679012345679,1
Row10873,O=C(NC(CC)CC)[C@@H]1C=C2c3c4c([nH]cc4C[C@H]2N(C1)C)ccc3,C21H27N3O,3.33,59.065411,9,10,52,33.774589,28,485,2425.04,326.508056161063,3,2,6,11,0.454545454545455,7,0,48.13,5.8073549220576,337.215412484001,3.03,138,C21H27N3O,0,0,0,25,337.459368734522,0.192307692307692,4
Row10874,Oc1c2c(ccc1)C[C@@H](N(CCC)CCC)CC2,C16H25NO,3,46.731825,6,6,43,29.310175,19,263,1630.02,261.556906119395,1,1,7,7,0.444444444444444,8,0,23.47,5.24792751344359,247.19361442,3.328,88,C16H25NO,0,0,0,18,247.376401328858,0.232558139534884,5
Row10875,Oc1c2c(ccc1)CC(N(CCC)CCC)CC2,C16H25NO,3,46.731825,6,6,43,29.310175,19,263,1630.02,261.556906119395,1,1,7,7,0.444444444444444,8,0,23.47,5.24792751344359,247.19361442,3.328,88,C16H25NO,0,0,0,18,247.376401328858,0.232558139534884,5
Row10876,n1c(nc2nc[nH]c2c1N)N,C5H6N6,1.35,19.400758,9,10,17,9.859242,12,95,214.06,103.958190874334,5,3,0,11,0.4,2,0,106.5,4.58496250072116,150.065394192,-0.426,58,C5H6N6,0,0,0,11,150.141543249111,0,0
Row10877,c1(c(cccc1C)C)C,C9H12,2.45,23.841516,6,6,21,13.118484,9,63,369,133.0544855304,0,0,0,6,0.25,3,0,0,4.16992500144231,120.093900384,3.333,42,C9H12,0,0,0,9,120.191912117001,0.142857142857143,0
Row10878,O(C=1/C(/N=C(C1)c2[nH]c3ccccc3c2)=C\c4[nH]c(C)cc4C)C,C20H19N3O,3.22,51.971067,14,15,43,25.326933,27,497,1564.04,290.402695432796,2,2,2,21,0.5,6,0,53.17,5.75488750216347,317.152812228001,3.714,132,C20H19N3O,0,0,0,24,317.385106807127,0.0697674418604651,3
Row10879,Fc1c(NC(=O)Nc2cnc(C)cc2)cccc1CN3CCN(C(=O)OC)CC3,C20H24N5O3F,2.67,59.666032,12,12,53,37.871968,31,821,2213.09,361.937145502159,8,2,4,16,0.5,8,0,86.8,5.95419631038688,401.186317848001,1.06,146,C20H24FN5O3,0,0,0,29,401.435430065467,0.132075471698113,5
Row10880,OC1CC(C2C3C(C(C)(C)C(C2)C3)C)CCC1,C16H28O,3.11,47.632204,0,0,45,30.609796,19,234,1937.01,257.013063312828,1,1,0,0,0.5,5,1,20.23,5.24792751344359,236.214015516,6.01,98,C16H28O,0,0,0,17,236.393520383299,0.355555555555556,1
Row10881,O=C(OC(C)C)c1cc2c(c(CCCC)oc2cc1)C(=O)c3ccc(CCCN(CCCC)CCCC)cc3,C34H47NO4,4.65,95.4872709999999,15,16,86,59.108729,41,1248,6262.05,549.28009858108,4,0,9,20,0.5,23,3,59.75,6.35755200461808,533.350508984001,8.95,190,C34H47NO4,0,0,0,39,533.742558837918,0.209302325581395,18
Row10882,O=C(NC1CCN(c2ncccc2)CC1)NCCNC(=O)c3nc(NCC(c4ccccc4)c5ccccc5)c6ncn(c6n3)[C@@H]7O[C@H](C(=O)NCC)[C@H]([C@H]7O)O,C40H47N11O6,3.99,118.651271,27,28,104,68.710729,63,2488,8908.17,690.923016110266,16,7,8,13,0.48,17,4,220.78,6.97727992349992,777.371078224001,3.997,300,C40H47N11O6,0,0,0,57,777.872816144145,0.144230769230769,14
Row10883,Fc1c(OCCNCCC)ccc(c1)NC(=O)c2c3C(=O)CCCc3[nH]c2,C20H24N3O3F,2.89,57.466032,11,11,51,33.251968,29,744,2107.07,342.580083786625,4,3,7,17,0.470588235294118,10,0,83.22,5.85798099512757,373.180169848001,2.76,136,C20H24FN3O3,0,0,0,27,373.422023651395,0.156862745098039,8
Row10884,OC(c1cc2ncn(c2cc1)-c3cc(-c4c(C#N)cccc4)ccc3)(C)C,C23H19N3O,3.55,57.251067,21,22,46,24.730933,30,598,1699.04,323.481273207996,3,1,3,23,0.461538461538462,6,0,61.84,5.90689059560852,353.152812228001,4.675,148,C23H19N3O,0,0,0,27,353.417314497491,0.0652173913043478,3
Row10885,Brc1cc2C(=NC(CCC(=O)OC)c3n(-c2cc1)c(cn3)C)c4ncccc4,C21H19N4O2Br,3,58.683067,17,17,47,30.874933,31,525,1744.07,344.132827244157,5,0,5,19,0.454545454545455,8,0,69.37,5.95419631038688,438.069137948001,3.856,150,C21H19BrN4O2,0,0,0,28,439.305478809371,0.106382978723404,5
Row10886,O=c1c(-c2ccccc2)c1-c3ccccc3,C15H10O,3,33.86993,15,15,26,11.89007,18,243,544.01,196.825409080562,0,0,0,16,0.444444444444444,2,0,17.07,5.16992500144231,206.07316494,3.602,86,C15H10O,0,0,0,16,206.239850917647,0,2
Row10887,O=C(N1[C@@H](C(=O)NCC(=O)N[C@@H](C(=O)NCC(=O)N)C)C[C@@H](C1)O)[C@@H]2N(C(=O)[C@H](NC(=O)C)Cc3ccc(O)cc3)CCC2,C28H39N7O9,2.78,90.2029269999999,6,6,83,55.281073,46,1560,5333.16,574.599426876885,15,7,12,7,0.478260869565217,16,4,240.57,6.52356195605701,617.280925828001,-3.213,220,C28H39N7O9,0,0,0,44,617.651861306646,0.180722891566265,12
Row10888,N1(C2CCCCC2)CCN(C(c3ccccc3)Cc4ccccc4)CC1,C24H32N2,3.88,65.7773759999999,12,12,58,38.942624,29,581,3071.02,358.609023129936,2,0,2,6,0.461538461538462,5,1,6.48,5.85798099512757,348.256549024001,5.215,134,C24H32N2,0,0,0,26,348.525172059409,0.206896551724138,5
Row10889,Oc1cc(ccc1)CC(N2CCN(CC=C(C)C)CC2)c3ccccc3,C23H30N2O,3.66,63.48579,12,12,56,36.75621,28,562,2714.03,359.82326520463,2,1,4,7,0.461538461538462,9,0,26.71,5.8073549220576,350.235813580001,4.182,130,C23H30N2O,0,0,0,26,350.497959582539,0.160714285714286,6
Row10890,ClCC(=O)N(c1c(cccc1CC)CC)COCCCC,C17H26NO2Cl,2.89,52.140618,6,6,47,33.697382,21,333,1789.04,312.574185216257,3,0,10,9,0.5,13,0,29.54,5.39231742277876,311.165206752001,4.332,94,C17H26ClNO2,0,0,0,21,311.847420485225,0.212765957446808,9
Row10891,Oc1c2c(cc(c1)O)C3C(c4ccc(O)cc4)c5c(O)cc(cc5C3C2c6ccc(O)cc6)O,C28H22O6,3.88,68.7614459999999,24,24,56,24.050554,39,720,2599.06,396.209131814035,0,6,0,8,0.461538461538462,8,1,121.38,6.28540221886225,454.141638424001,4.344,198,C28H22O6,0,0,0,34,454.471731259648,0.0714285714285714,2
Row10892,O=CCCO,C3H6O2,1.57,10.884758,0,0,11,7.517242,4,24,80.02,75.3884072787223,2,1,5,2,0.5,3,0,37.3,3,74.036779432,-0.545,14,C3H6O2,0,0,0,5,74.0786620684576,0.181818181818182,2
Row10893,O(c1cc2c([nH]cc2CCN)cc1)CCCCCCCCC,C19H30N2O,3.22,56.44579,9,10,52,34.71221,23,560,2347.03,310.905161504363,1,2,10,10,0.5,13,2,51.04,5.52356195605701,302.235813580001,5.52,102,C19H30N2O,0,0,0,22,302.455015995387,0.211538461538462,11
Row10894,Fc1c(OC(=O)C)c(OC(=O)C)cc(c1)C(C(c2cc(F)c(OC(=O)C)c(c2)OC(=O)C)C)CC,C25H26O8F2,3.11,68.8666179999999,12,12,61,42.325382,36,825,2654.1,450.535501242971,4,0,5,12,0.466666666666667,20,2,105.2,6.16992500144231,492.159574232001,5.139,174,C25H26F2O8,0,0,0,35,492.466902879726,0.147540983606557,12
Row10895,O1[C@@H](Oc2cc(O)cc(c2)/C=C/c3cc(O)c(O)cc3)[C@H](O)[C@@H](O)[C@@H]([C@H]1CO)O,C20H22O9,2.67,57.087446,12,12,51,27.882554,31,715,1997.09,356.263604515185,5,7,2,18,0.466666666666667,12,1,160.07,5.95419631038688,406.126382284001,1.887,150,C20H22O9,0,0,0,29,406.384058868052,0.117647058823529,5
Row10896,n1cc(C2=NCCC2)ccc1,C9H10N2,2.23,24.70793,6,6,21,13.57207,12,113,374.02,140.055088545134,2,0,0,8,0.5,1,0,25.25,4.58496250072116,146.08439832,0.833,54,C9H10N2,0,0,0,11,146.189437023422,0.142857142857143,1
Row10897,O1c2c(ccc(c2)C[C@H]([C@H](Cc3cc(OC)c(O)cc3)C)C)OC1,C20H24O4,3.22,54.411032,12,12,48,31.984968,26,532,1948.04,314.948929713179,0,1,4,8,0.461538461538462,10,1,47.92,5.70043971814109,328.167459248001,5.52,124,C20H24O4,0,0,0,24,328.402915737857,0.166666666666667,6
Row10898,O=C1c2c(O[C@@H](C1)c3ccccc3)cc(O)cc2OC,C16H14O4,2.78,40.703102,12,12,34,20.094898,22,330,916.04,243.128532508911,1,1,2,11,0.5,4,0,55.76,5.4594316186373,270.089208928,2.756,106,C16H14O4,0,0,0,20,270.280564612447,0.0882352941176471,2
Row10899,O=C1c2c(OC(C1OC3OC(C(O)C(C3O)O)C)c4ccc(O)cc4)cc(O)cc2O,C21H22O10,2.67,59.649446,12,12,53,30.756554,34,622,2206.1,369.993357140813,6,6,0,11,0.5,10,1,166.14,6.08746284125034,434.121296904001,0.86,170,C21H22O10,0,0,0,31,434.394199692409,0.150943396226415,3
Row10900,O=C([O-])CCCCCCCCCCCCCCCCC.[Li+],C18H35O2Li,3.11,80.921755,0,0,56,40.178245,19,-654705702,2496.03,#NUM!,2,0,19,3,0.999000000999,18,2,40.13,5.24792751344359,290.279709910001,8.227,76,C18H35LiO2,0,1,-1,21,290.410020006021,0.303571428571429,16
Row10901,S(=O)(O)[O-].[Li+],HO3LiS,0.91,30.272793,0,0,6,6.429207,3,1705032698,4.05,#NUM!,3,1,3,4,0.999000000999,2,0,79.57,2.58496250072116,87.980644442,-2.708,12,HLiO3S,0,1,-1,5,88.0122781543675,0,0
Row10902,[Fe+2].c1(c(c(C)[c-](c1C)C)C)C.c1(c(c(C)[c-](c1C)C)C)C,C20H30Fe,3.55,63.60379,10,10,51,32.79621,20,1345294296,2080.01,#NUM!,0,0,0,5,0.999000000999,10,1,0,5.32192809488736,326.169688460001,7.838,100,C20H30Fe,0,2,-2,21,326.298086174061,0.196078431372549,0
Row10903,O=C(OC)c1n(cnc1)C(c2ccccc2)C,C13H14N2O2,2.45,36.019102,11,11,31,21.478898,18,244,752.04,210.646563048123,3,0,4,8,0.444444444444444,6,0,44.12,5.16992500144231,230.105527688,2.451,84,C13H14N2O2,0,0,0,17,230.262953481016,0.0967741935483871,4
Row10904,O(Cc1c(O)c(ncc1CO)C)C,C9H13NO3,2.01,28.014309,6,6,26,17.447691,13,121,520.04,170.42192584025,3,2,3,7,0.5,7,0,62.58,4.70043971814109,183.089543276,-0.424,60,C9H13NO3,0,0,0,13,183.204770860571,0.153846153846154,3
Row10905,O=C1OC2C3OC(=O)c4c(c(O)c(O)c(c4)O)-c5c(O)c(O)c(cc5C(OC3C(OC(=O)c6cc(O)c(O)c(c6)O)OC2COC(c7c(-c8c1c(Oc9c(O)c(O)cc(c9)C(=O)OC%10OC%11C(OC(=O)c%12c(OC%13OC%14C(OC(=O)c%15c(c(O)c(O)c(c%15)O)-c%16c(C(OC%14)=O)cc(O)c(c%16O)O)C%17C%13OC(=O)c%18c(c(O)c(O)c(c%18)O)-c%19c(O)c(O)c(cc%19C(O%17)=O)O)c(O)c(O)c(c%12-c%20c(C(OC%11)=O)cc(O)c(c%20O)O)O)C%21C%10OC(=O)c%22c(c(O)c(O)c(c%22)O)-c%23c(O)c(O)c(cc%23C(O%21)=O)O)c(O)c(O)c8O)c(O)c(O)c(O)c7)=O)=O)O,C116H76O74,6.08,314.184267999998,84,84,266,132.899732,212,13285,47034.74,2080.92721377968,31,41,3,36,0.5,51,4,1243.78,8.7279204545632,2652.21838431199,18.209,1090,C116H76O74,0,0,0,190,2653.8048259583,0.0676691729323308,10
Row10906,O=C(Nc1cc2NCC(c2cc1)(C)C)c3c(nccc3)NCc4ccncc4,C22H23N5O,3.22,60.358239,18,18,51,30.721761,31,711,2160.06,344.351726400063,6,3,3,17,0.466666666666667,7,0,78.94,5.95419631038688,373.190260356001,2.988,150,C22H23N5O,0,0,0,28,373.451748030079,0.0980392156862745,5
Row10907,SC(C)(C)C,C4H10S,1.79,16.60793,0,0,15,13.21207,4,12,176.01,96.2494212618668,0,0,3,0,0.5,4,0,38.8,3,90.05032132,1.997,20,C4H10S,0,0,0,5,90.1884361184479,0.266666666666667,0
Row10908,P#CC(C)(C)C,C5H9P,1.9,18.431137,0,0,15,11.708863,5,24,166.01,109.590717836533,0,0,4,2,0.333333333333333,3,0,0,3.32192809488736,100.044186918,1.344,24,C5H9P,0,0,0,6,100.098907898372,0.266666666666667,0
Row10909,O=C(O)C(=O)CCC,C5H8O3,1.68,16.540344,0,0,16,10.661656,7,54,169.03,116.134144530217,3,1,6,5,0.4,5,0,54.37,3.8073549220576,116.047344116,0.396,30,C5H8O3,0,0,0,8,116.115420297255,0.1875,3
Row10910,BrC(c1ccccc1)c2ccccc2,C13H11Br,2.78,33.264723,12,12,25,13.315277,15,183,494.01,190.356208208234,0,0,2,6,0.5,3,0,0,4.90689059560852,246.004412452,4.313,68,C13H11Br,0,0,0,14,247.130442921178,0.04,2
Row10911,Ic1ccc(/C(/c2ccc(OCCN3CCCC3)cc2)=C(\c4ccccc4)/CC)cc1,C28H30NOI,4.21,76.5357899999999,18,18,61,40.28221,34,803,3166.03,429.417394992863,1,0,4,21,0.466666666666667,10,2,12.47,6.08746284125034,523.137212580001,8.712,158,C28H30INO,0,0,0,31,523.449408859443,0.131147540983607,8
Row10912,O=C(N1[C@@H](CCC1)CO)[C@@H](NC(=O)[C@@H](CC(=O)NO)CCCCC)C(C)C,C19H35N3O5,2.67,64.0877549999999,0,0,62,43.116245,27,535,3142.08,393.855745916375,6,4,11,4,0.461538461538462,16,1,118.97,5.75488750216347,385.257671220001,1.33,124,C19H35N3O5,0,0,0,27,385.49904268183,0.258064516129032,11
Row10913,O=C(O)C(NC(=O)C(NCC=C)CC/C(/[O-])=C\[N+]#N)CC/C(/[O-])=C\[N+]#N,C15H20N6O5,1.9,50.34586,0,0,46,28.33614,25,554,1375.11,354.199794533407,9,3,16,5,0.466666666666667,15,1,180.85,5.64385618977472,364.149517740001,-0.827,110,C15H20N6O5,0,2,-2,26,364.357097408399,0.152173913043478,12
Row10914,S(=O)(CCCN(CC(O)COc1ccc(C#N)cc1)CC)CCC,C18H28N2O3S,2.78,57.856204,6,6,52,39.543796,24,607,2152.06,350.318654337218,4,1,12,9,0.470588235294118,15,1,92.77,5.58496250072116,352.182063756001,1.345,106,C18H28N2O3S,0,0,0,24,352.493293439124,0.211538461538462,12
Row10915,FC1(F)Oc2cc(CC(N)C)ccc2O1,C10H11NO2F2,2.01,28.752723,6,6,26,17.603277,16,195,519.05,178.706342765369,1,1,3,8,0.5,6,0,44.48,5,215.075785032,1.959,80,C10H11F2NO2,0,0,0,15,215.197026762138,0.153846153846154,2
Row10916,O1c2c(ccc(c2)CC(N)C)OC1C,C11H15NO2,2.34,32.065895,6,6,29,19.570105,15,180,718.03,183.867209690622,1,1,3,8,0.5,5,0,44.48,4.90689059560852,193.11027872,1.711,72,C11H15NO2,0,0,0,14,193.24271923423,0.172413793103448,2
Row10917,[K+].S=C([S-])OCC,C3H5OKS2,1.35,58.615965,0,0,12,9.662035,5,1410065398,58.04,#NUM!,1,0,5,4,0.999000000999,4,0,41.32,3.32192809488736,159.94188846,0.5,20,C3H5KOS2,0,1,-1,7,160.301787497601,0.166666666666667,2
Row10918,P(=O)(OP(=O)(OP(=O)(OC[C@H]1O[C@@H](n2c(=O)nc(N)cc2)C[C@@H]1O)O)O)(OP(=O)(OC[C@H]3O[C@@H](n4c(=O)[nH]c(=O)cc4)[C@@H]([C@@H]3O)O)O)O,C18H27N5O21P4,0.14,86.545411,12,12,75,84.834589,51,2007,3828.3,573.527170343018,20,9,11,17,0.5,22,4,429.51,6.6724253419715,773.014899404001,-6.561,260,C18H27N5O21P4,0,0,0,48,773.323712529618,0.133333333333333,14
Row10919,O[C@@H]1C[C@H]2[C@]([C@@H]3[C@H]([C@H]4[C@]([C@@H]([C@@H](CC[C@H](C(C)C)CC)C)CC4)(C)CC3)CC2)(C)CC1,C29H52O,4.54,86.5152359999999,0,0,82,56.846764,33,725,6355.01,469.504404748298,1,1,7,0,0.466666666666667,13,1,20.23,6.04439411935845,416.401816284002,12.86,168,C29H52O,0,0,0,30,416.723665133363,0.353658536585366,6
Row10920,[TlH],Tl,1.35,8.266793,0,0,2,6.933207,0,0,1.01,#NUM!,0,0,0,0,0,0,0,0,0,205.982252532,0,0,HTl,0,0,0,1,205.391273180334,0,0
Row10921,N1(c2c(cccc2)Cc3c(C1)cccc3)CCCN(C)C,C19H24N2,3.33,51.643032,12,12,45,30.196968,23,352,1789.02,284.485558701401,2,0,5,7,0.5,6,0,6.48,5.52356195605701,280.193948768001,4.005,108,C19H24N2,0,0,0,21,280.407966544863,0.155555555555556,4
Row10922,O=CC(Cc1cc2OCOc2cc1)C,C11H12O3,2.34,29.767516,6,6,26,17.908484,15,186,547.03,179.024217482217,1,0,4,8,0.5,4,0,35.53,4.90689059560852,192.078644244,1.814,70,C11H12O3,0,0,0,14,192.211598693286,0.153846153846154,3
Row10923,O=C1C=C2[C@]([C@@H]3[C@H]([C@H]4[C@]([C@@H]([C@@H](CCCC(C)C)C)CC4)(C)CC3)[C@@H](C2)O)(C)CC1,C27H44O2,4.21,78.4628919999999,0,0,73,49.059108,32,690,4964.02,438.429744795525,2,1,7,4,0.466666666666667,11,1,37.3,6,400.334130648001,8.426,164,C27H44O2,0,0,0,29,400.63807223675,0.328767123287671,5
Row10924,C(CC)(CC)(CC)CC,C9H20,2.45,29.17586,0,0,29,21.86414,8,48,712,164.2203203336,0,0,5,0,0.5,8,1,0,4,128.15650064,5.437,36,C9H20,0,0,0,9,128.255438147608,0.310344827586207,4
Row10925,ClCC(=O)N,C2H4NOCl,1.35,10.269172,0,0,9,5.090828,4,19,44.03,75.5100239308945,2,1,4,3,0.333333333333333,2,0,43.09,3,92.998141428,-0.571,16,C2H4ClNO,0,0,0,5,93.5122805216686,0.111111111111111,1
Row10926,s1c(ccc1)CN(c2ccccc2)CCN(C)C,C15H20N2S,2.78,44.83586,11,11,38,28.10414,19,242,1215.03,248.803561657134,2,0,6,7,0.5,8,0,34.72,5.24792751344359,260.13471964,2.856,86,C15H20N2S,0,0,0,18,260.399344935446,0.131578947368421,6
Row10927,[Br-].O=C(OC1CC2[N+](C)(C)C(C1)CC2)C(O)c3ccccc3,C17H24NO3Br,2.78,52.479032,6,6,46,31.750968,23,-1244640302,1747.05,309.280504423151,3,1,4,6,0.999000000999,7,0,46.53,5.52356195605701,369.093955728001,2.414,114,C17H24BrNO3,0,1,-1,22,370.281534297809,0.217391304347826,4
Row10928,P(F)(=O)(N(C)C)N(C)C,C4H12N2OFP,1.35,22.230516,0,0,21,26.719484,8,48,328.05,134.418956579468,3,0,5,4,0.5,7,0,33.36,4,154.067127854,-0.281,40,C4H12FN2OP,0,0,0,9,154.123208824703,0.19047619047619,2
Row10929,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O.N,C9H4NO2F17,0.25,30.680172,0,0,33,23.801828,27,-1834574902,149.2,301.866034398098,3,2,11,3,0.999000000999,26,1,37.3,5.75488750216347,480.997058108,6.786,156,C9H4F17NO2,0,0,0,29,481.10675388857,0.242424242424242,8
Row10930,S=C(c1ccccc1)c2ccccc2,C13H10S,2.78,32.44793,12,12,24,12.07207,15,183,443.01,186.945154587467,0,0,2,14,0.5,2,0,32.09,4.90689059560852,198.05032132,3.827,68,C13H10S,0,0,0,14,198.28505918954,0,2
Row10931,C12C3C4CCC1CCCC2CCC3CCC4,C16H26,3.22,45.496618,0,0,42,28.423382,19,200,1785,235.866377911467,0,0,0,0,0.428571428571429,0,1,0,5.24792751344359,218.203450832,7.718,94,C16H26,0,0,0,16,218.378233948079,0.380952380952381,0
Row10932,O1c2c3c(cc(c2)O)[C@H](c4c(O)ccc(c4)/C=C/c5c6c(O[C@@H]([C@H]6c7cc(O)cc(c7)O)c8ccc(O)cc8)cc(c5)O)[C@@H](c9ccc(O)cc9)c%10c([C@@H]3[C@H]1c%11ccc(O)cc%11)cc(O)cc%10O,C56H42O12,6.3,136.189306,48,48,110,49.746694,78,2729,9844.12,793.581804927267,0,10,2,17,0.478260869565217,17,3,220.76,7.28540221886225,906.267626784001,9.606,392,C56H42O12,0,0,0,68,906.927581011644,0.0545454545454545,7
Row10933,O=c1oc2c3c([OH+]C(=C(c3c1C=O)O[C@@H]4O[C@@H]([C@@H](O)[C@@H]([C@H]4O)O)CO)c5cc(OC)c(O)c(c5)OC)cc(c2)O,C26H25O14,2.78,73.6578249999999,16,17,65,39.784175,44,824,3201.14,472.686581619591,7,7,2,27,0.5,15,2,205.58,6.4594316186373,561.124430480001,1.27,220,C26H25O14,1,1,0,40,561.469321148104,0.123076923076923,7
Row10934,O1c2c(c(cc(c2)O)/C=C/c3cc4c(O[C@H]([C@@H]4c5cc(O)c6[C@@H](c7cc(O)cc(c7)O)[C@@H](Oc6c5)c8ccc(O)cc8)c9ccc(O)cc9)cc3)[C@H]([C@@H]1c%10ccc(O)cc%10)c%11cc(O)cc(c%11)O,C56H42O12,6.3,136.189306,48,48,110,51.662694,78,2887,9844.12,793.581804927267,0,9,2,17,0.5,17,3,209.76,7.28540221886225,906.267626784001,10.194,390,C56H42O12,0,0,0,68,906.927581011644,0.0545454545454545,8
Row10935,[o+]1c(c(O[C@@H]2O[C@@H]([C@@H](O)[C@@H]([C@H]2O)O)CO)c3C=COc4c3c1cc(O)c4)-c5cc(OC)c(O)c(c5)OC,C25H25O12,2.89,70.293825,16,17,62,38.826175,41,769,3024.12,429.546602293402,5,6,2,24,0.5,14,2,167.53,6.35755200461808,517.134601240001,2.407,204,C25H25O12,1,1,0,37,517.459775396178,0.129032258064516,6
Row10936,O1c2c(c(cc(c2)O)/C=C/c3cc4c(O[C@H]([C@H]4c5c6c(O[C@@H]([C@H]6c7cc(O)cc(c7)O)c8ccc(O)cc8)cc(c5)O)c9ccc(O)cc9)cc3)[C@@H]([C@H]1c%10ccc(O)cc%10)c%11cc(O)cc(c%11)O,C56H42O12,6.3,136.189306,48,48,110,51.662694,78,2761,9844.12,793.581804927267,0,9,2,17,0.478260869565217,17,3,209.76,7.28540221886225,906.267626784001,10.194,390,C56H42O12,0,0,0,68,906.927581011644,0.0545454545454545,8
Row10937,OCC(CCCCC)CCC,C10H22O,2.45,33.071446,0,0,33,24.050554,10,120,914.01,190.306531660028,1,1,9,0,0.5,10,0,20.23,4.32192809488736,158.167065324,3.993,40,C10H22O,0,0,0,11,158.281460479617,0.303030303030303,7
Row10938,[Hg]1Oc2c(ccc(c12)[N+](=O)[O-])C,C7H5NO3Hg,1.68,24.859965,6,6,17,16.518035,13,115,192.05,#NUM!,0,0,3,10,0.5,3,0,52.37,4.70043971814109,352.99758602,2.046,64,C7H5HgNO3,0,1,-1,12,351.718939654189,0.0588235294117647,1
